key,targetType,targetId,districtGu,name,category,status,statusLabel,coordinateQuality,coordinateQualityReason,coordinateEvidenceSource,coordinateEvidenceDistanceM,note,lat,lng,fixedLat,fixedLng,fixedSource,fixedSourceUrl,kakaoUrlX,kakaoUrlY,sourceKey,placeId,ufid,sourceId,updatedAt,evidenceAction,evidencePrimarySource,kakaoStatus,kakaoPlaceName,kakaoDistanceM,poiStatus,poiName,poiDistanceM
facility:1372,facility,1372,강서구,대원양곱창,RESTAURANT,KEEP,유지,CHECK,POI 근거 대원양곱창 37.1m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,37.1,[지도/POI 1차판정] POI 근거리 확인 / [좌표품질:CHECK] POI 근거 대원양곱창 37.1m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=대원양곱창(37.1m),35.0808602,128.8772138,,,,,,,barrier_free_facility:9814,1372,,barrier_free_facility:9814,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,대원양곱창,37.1
facility:1336,facility,1336,강서구,세우루브,RESTAURANT,KEEP,유지,CHECK,KAKAO 근거 세우루브 33.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,33.6,[지도/POI 1차판정] POI 근거리 확인: 카테고리는 후순위 재확인 대상 / [좌표품질:CHECK] KAKAO 근거 세우루브 33.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=세우루브(33.6m); POI=세우프라자(1.8m),35.1042228,128.8785383,,,,,,,barrier_free_facility:9634,1336,,barrier_free_facility:9634,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,세우루브,33.6,MATCH_STRONG,세우프라자,1.8
facility:1373,facility,1373,강서구,솔길마루,RESTAURANT,KEEP,유지,CHECK,POI 근거 더브레인호텔 32.0m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,32.0,[지도/POI 1차판정] POI 근거리 확인: 카테고리는 후순위 재확인 대상 / [좌표품질:CHECK] POI 근거 더브레인호텔 32.0m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=더브레인호텔(32.0m),35.0817547,128.8719358,,,,,,,barrier_free_facility:9815,1373,,barrier_free_facility:9815,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,더브레인호텔,32.0
facility:1340,facility,1340,강서구,용장어요리,RESTAURANT,KEEP,유지,CHECK,KAKAO 근거 용장어요리전문점 51.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,51.6,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 용장어요리전문점 51.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=용장어요리전문점(51.6m); POI=진해물산용장어요리전문점(0.0m),35.1185954,128.8919520,,,,,,,barrier_free_facility:9653,1340,,barrier_free_facility:9653,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_STRONG,용장어요리전문점,51.6,MATCH_STRONG,진해물산용장어요리전문점,0.0
facility:2998,facility,2998,강서구,가락생태공원(2),TOILET,KEEP,유지,CHECK,POI 근거 가락생태공원 47.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,47.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 가락생태공원 47.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=가락생태공원(47.6m),35.1981588,128.9021462,,,,,,,public_toilet:1647,2998,,public_toilet:1647,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,가락생태공원,47.6
facility:2915,facility,2915,강서구,강동조정경기장입구,TOILET,KEEP,유지,CHECK,POI 근거 공중화장실 36.3m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,36.3,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 공중화장실 36.3m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=공중화장실(36.3m),35.1755600,128.9084000,,,,,,,public_toilet:1525,2915,,public_toilet:1525,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,36.3
facility:2891,facility,2891,강서구,구랑공원,TOILET,KEEP,유지,CHECK,POI 근거 구랑공원 54.8m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,54.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 구랑공원 54.8m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=구랑공원(23.2m); POI=구랑공원(54.8m),35.1307500,128.8532000,,,,,,,public_toilet:1486,2891,,public_toilet:1486,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,구랑공원,23.2,MATCH_STRONG,구랑공원,54.8
facility:3011,facility,3011,강서구,김해공항 국내선,TOILET,KEEP,유지,CHECK,POI 근거 김해공항국제선(2층)(버스정류장) 54.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,54.6,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] POI 근거 김해공항국제선(2층)(버스정류장) 54.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=김해국제공항 국내선 부산관광안내소(24.6m); POI=김해공항국제선(2층)(버스정류장)(54.6m),35.1731700,128.9468000,,,,,,,public_toilet:1666,3011,,public_toilet:1666,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,김해국제공항 국내선 부산관광안내소,24.6,MATCH_STRONG,김해공항국제선(2층)(버스정류장),54.6
facility:2893,facility,2893,강서구,김해공항 국제선,TOILET,KEEP,유지,CHECK,POI 근거 김해공항국제선(2층)(버스정류장) 54.3m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,54.3,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] POI 근거 김해공항국제선(2층)(버스정류장) 54.3m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=김해국제공항 국제선세븐럭카지노(15.0m); POI=김해공항국제선(2층)(버스정류장)(54.3m),35.1730700,128.9469000,,,,,,,public_toilet:1492,2893,,public_toilet:1492,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,김해국제공항 국제선세븐럭카지노,15.0,MATCH_STRONG,김해공항국제선(2층)(버스정류장),54.3
facility:2923,facility,2923,강서구,너울공원,TOILET,KEEP,유지,CHECK,KAKAO 근거 너울공원 공중화장실 105.3m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,KAKAO,105.3,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 너울공원 공중화장실 105.3m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=너울공원 공중화장실(105.3m); POI=너울공원(105.4m),35.0952600,128.9241000,,,,,,,public_toilet:1535,2923,,public_toilet:1535,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_MEDIUM,너울공원 공중화장실,105.3,MATCH_MEDIUM,너울공원,105.4
facility:3002,facility,3002,강서구,대항새바지동굴앞,TOILET,KEEP,유지,CHECK,POI 근거 새바지콘도형민박 43.8m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,43.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 새바지콘도형민박 43.8m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=새바지콘도형민박(43.8m),35.0141700,128.8346000,,,,,,,public_toilet:1652,3002,,public_toilet:1652,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,새바지콘도형민박,43.8
facility:3003,facility,3003,강서구,맥도생태공원제방변,TOILET,KEEP,유지,CHECK,KAKAO 근거 개방화장실 42.3m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,42.3,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 개방화장실 42.3m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=개방화장실(42.3m); POI=공중화장실(41.8m),35.1282100,128.9430000,,,,,,,public_toilet:1655,3003,,public_toilet:1655,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,개방화장실,42.3,MATCH_STRONG,공중화장실,41.8
facility:2941,facility,2941,강서구,명지공원1(운동장),TOILET,KEEP,유지,CHECK,KAKAO 근거 명지동근린공원 개방화장실 74.7m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,74.7,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 명지동근린공원 개방화장실 74.7m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=명지동근린공원 개방화장실(74.7m); POI=명지공원(22.2m),35.0876600,128.9067000,,,,,,,public_toilet:1561,2941,,public_toilet:1561,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,명지동근린공원 개방화장실,74.7,MATCH_STRONG,명지공원,22.2
facility:2928,facility,2928,강서구,봉화산등산로,TOILET,KEEP,유지,CHECK,POI 근거 봉화산 81.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,POI,81.8,[지도/POI 1차판정] 카카오 지도에서 상위 시설/공원 근거리 확인 / [좌표품질:CHECK] POI 근거 봉화산 81.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=봉화산(81.1m); POI=봉화산(81.8m),35.1207300,128.8715000,,,,,,,public_toilet:1541,2928,,public_toilet:1541,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_WEAK,봉화산,81.1,MATCH_MEDIUM,봉화산,81.8
facility:2898,facility,2898,강서구,신호공원,TOILET,KEEP,유지,CHECK,KAKAO 근거 신호공원 공중화장실 171.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,KAKAO,171.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] KAKAO 근거 신호공원 공중화장실 171.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=신호공원 공중화장실(171.8m); POI=신호관광호입구(30.1m),35.0817800,128.8727000,,,,,,,public_toilet:1497,2898,,public_toilet:1497,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_WEAK,신호공원 공중화장실,171.8,MATCH_STRONG,신호관광호입구,30.1
facility:2906,facility,2906,강서구,신호솔밭공원,TOILET,KEEP,유지,CHECK,POI 근거 애니원웍스 45.7m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,45.7,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 애니원웍스 45.7m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=애니원웍스(45.7m),35.0806500,128.8755000,,,,,,,public_toilet:1514,2906,,public_toilet:1514,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,애니원웍스,45.7
facility:2886,facility,2886,강서구,정거마을,TOILET,KEEP,유지,CHECK,POI 근거 정거마을 46.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,46.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 정거마을 46.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=정거마을문화거리(38.3m); POI=정거마을(46.6m),35.0690100,128.8516000,,,,,,,public_toilet:1477,2886,,public_toilet:1477,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,정거마을문화거리,38.3,MATCH_MEDIUM,정거마을,46.6
facility:2924,facility,2924,강서구,화동공원,TOILET,KEEP,유지,CHECK,POI 근거 화동공원 71.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,71.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 화동공원 71.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=화동공원(30.0m); POI=화동공원(71.6m),35.1118800,128.8863000,,,,,,,public_toilet:1536,2924,,public_toilet:1536,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,화동공원,30.0,MATCH_STRONG,화동공원,71.6
facility:2879,facility,2879,강서구,화전공원,TOILET,KEEP,유지,CHECK,KAKAO 근거 화전공원 공중화장실 50.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,50.6,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 화전공원 공중화장실 50.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=화전공원 공중화장실(50.6m); POI=화전공원(47.1m),35.1058200,128.8796000,,,,,,,public_toilet:1464,2879,,public_toilet:1464,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_STRONG,화전공원 공중화장실,50.6,MATCH_STRONG,화전공원,47.1
facility:2932,facility,2932,강서구,희망공원,TOILET,KEEP,유지,CHECK,POI 근거 희망공원 78.1m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,78.1,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 희망공원 78.1m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=희망공원(43.7m); POI=희망공원(78.1m),35.0924000,128.8533000,,,,,,,public_toilet:1549,2932,,public_toilet:1549,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,희망공원,43.7,MATCH_STRONG,희망공원,78.1
facility:105,facility,105,강서구,거가대교 홍보전시관,TOURIST_SPOT,KEEP,유지,CHECK,POI 근거 거가대교홍보전시관 48.1m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,48.1,[지도/POI 1차판정] POI 근거리 확인 / [좌표품질:CHECK] POI 근거 거가대교홍보전시관 48.1m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=거가대교 홍보전시관(316.1m); POI=거가대교홍보전시관(48.1m),35.0229443,128.8101226,,,,,,,tourist_spot:161,105,,tourist_spot:161,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_WEAK,거가대교 홍보전시관,316.1,MATCH_STRONG,거가대교홍보전시관,48.1
facility:1377,facility,1377,강서구,소양무지개동산,WELFARE,KEEP,유지,CHECK,KAKAO 근거 소양무지개동산 46.8m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,46.8,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 소양무지개동산 46.8m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=소양무지개동산(46.8m); POI=소양무지개동산(51.8m),35.0425508,128.8308921,,,,,,,barrier_free_facility:9825,1377,,barrier_free_facility:9825,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_STRONG,소양무지개동산,46.8,MATCH_STRONG,소양무지개동산,51.8
facility:2990,facility,2990,강서구,가덕도동행정복지센터,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가덕도동행정복지센터 4.8m,POI,4.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가덕도동행정복지센터 4.8m / 카카오=가덕도동 행정복지센터(4.7m); POI=가덕도동행정복지센터(4.8m),35.0566596,128.8317344,,,,,,,public_toilet:1632,2990,,public_toilet:1632,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,가덕도동 행정복지센터,4.7,MATCH_STRONG,가덕도동행정복지센터,4.8
facility:2989,facility,2989,강서구,가덕도파출소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가덕도파출소 1.7m,POI,1.7,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가덕도파출소 1.7m / 카카오=가덕도파출소(0.9m); POI=가덕도파출소(1.7m),35.0528800,128.8310000,,,,,,,public_toilet:1631,2989,,public_toilet:1631,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,가덕도파출소,0.9,MATCH_STRONG,가덕도파출소,1.7
facility:3015,facility,3015,강서구,가락동행정복지센터,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가락동행정복지센터 6.6m,POI,6.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가락동행정복지센터 6.6m / 카카오=가락동행정복지센터(9.6m); POI=가락동행정복지센터(6.6m),35.1964100,128.9017000,,,,,,,public_toilet:1670,3015,,public_toilet:1670,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,가락동행정복지센터,9.6,MATCH_STRONG,가락동행정복지센터,6.6
facility:2968,facility,2968,강서구,가락보건지소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가락보건지소 1.9m,POI,1.9,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 가락보건지소 1.9m / 카카오=가락보건지소(2.5m); POI=가락보건지소(1.9m),35.1962140,128.9016700,,,,,,,public_toilet:1600,2968,,public_toilet:1600,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,가락보건지소,2.5,MATCH_STRONG,가락보건지소,1.9
facility:2930,facility,2930,강서구,가락영업소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 한국도로공사가락영업소 18.5m,POI,18.5,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 한국도로공사가락영업소 18.5m / 카카오=한국도로공사서비스 가락영업소(3.1m); POI=한국도로공사가락영업소(18.5m),35.1682140,128.8945440,,,,,,,public_toilet:1546,2930,,public_toilet:1546,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,한국도로공사서비스 가락영업소,3.1,MATCH_STRONG,한국도로공사가락영업소,18.5
