key,targetType,targetId,districtGu,name,category,status,statusLabel,coordinateQuality,coordinateQualityReason,coordinateEvidenceSource,coordinateEvidenceDistanceM,note,lat,lng,fixedLat,fixedLng,fixedSource,fixedSourceUrl,kakaoUrlX,kakaoUrlY,sourceKey,placeId,ufid,sourceId,updatedAt,evidenceAction,evidencePrimarySource,kakaoStatus,kakaoPlaceName,kakaoDistanceM,poiStatus,poiName,poiDistanceM
facility:1340,facility,1340,강서구,용장어요리,RESTAURANT,KEEP,유지,CHECK,KAKAO 근거 용장어요리전문점 51.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,51.6,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 용장어요리전문점 51.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=용장어요리전문점(51.6m); POI=진해물산용장어요리전문점(0.0m),35.1185954,128.8919520,,,,,,,barrier_free_facility:9653,1340,,barrier_free_facility:9653,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_STRONG,용장어요리전문점,51.6,MATCH_STRONG,진해물산용장어요리전문점,0.0
facility:2998,facility,2998,강서구,가락생태공원(2),TOILET,KEEP,유지,CHECK,POI 근거 가락생태공원 47.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,47.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 가락생태공원 47.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=가락생태공원(47.6m),35.1981588,128.9021462,,,,,,,public_toilet:1647,2998,,public_toilet:1647,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,가락생태공원,47.6
facility:2915,facility,2915,강서구,강동조정경기장입구,TOILET,KEEP,유지,CHECK,POI 근거 공중화장실 36.3m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,36.3,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 공중화장실 36.3m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=공중화장실(36.3m),35.1755600,128.9084000,,,,,,,public_toilet:1525,2915,,public_toilet:1525,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,36.3
facility:2891,facility,2891,강서구,구랑공원,TOILET,KEEP,유지,CHECK,POI 근거 구랑공원 54.8m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,54.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 구랑공원 54.8m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=구랑공원(23.2m); POI=구랑공원(54.8m),35.1307500,128.8532000,,,,,,,public_toilet:1486,2891,,public_toilet:1486,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,구랑공원,23.2,MATCH_STRONG,구랑공원,54.8
facility:3011,facility,3011,강서구,김해공항 국내선,TOILET,KEEP,유지,CHECK,POI 근거 김해공항국제선(2층)(버스정류장) 54.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,54.6,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] POI 근거 김해공항국제선(2층)(버스정류장) 54.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=김해국제공항 국내선 부산관광안내소(24.6m); POI=김해공항국제선(2층)(버스정류장)(54.6m),35.1731700,128.9468000,,,,,,,public_toilet:1666,3011,,public_toilet:1666,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,김해국제공항 국내선 부산관광안내소,24.6,MATCH_STRONG,김해공항국제선(2층)(버스정류장),54.6
facility:2893,facility,2893,강서구,김해공항 국제선,TOILET,KEEP,유지,CHECK,POI 근거 김해공항국제선(2층)(버스정류장) 54.3m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,54.3,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] POI 근거 김해공항국제선(2층)(버스정류장) 54.3m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=김해국제공항 국제선세븐럭카지노(15.0m); POI=김해공항국제선(2층)(버스정류장)(54.3m),35.1730700,128.9469000,,,,,,,public_toilet:1492,2893,,public_toilet:1492,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,김해국제공항 국제선세븐럭카지노,15.0,MATCH_STRONG,김해공항국제선(2층)(버스정류장),54.3
facility:2923,facility,2923,강서구,너울공원,TOILET,KEEP,유지,CHECK,KAKAO 근거 너울공원 공중화장실 105.3m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,KAKAO,105.3,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 너울공원 공중화장실 105.3m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=너울공원 공중화장실(105.3m); POI=너울공원(105.4m),35.0952600,128.9241000,,,,,,,public_toilet:1535,2923,,public_toilet:1535,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_MEDIUM,너울공원 공중화장실,105.3,MATCH_MEDIUM,너울공원,105.4
facility:3002,facility,3002,강서구,대항새바지동굴앞,TOILET,KEEP,유지,CHECK,POI 근거 새바지콘도형민박 43.8m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,43.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 새바지콘도형민박 43.8m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=새바지콘도형민박(43.8m),35.0141700,128.8346000,,,,,,,public_toilet:1652,3002,,public_toilet:1652,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,새바지콘도형민박,43.8
facility:3003,facility,3003,강서구,맥도생태공원제방변,TOILET,KEEP,유지,CHECK,KAKAO 근거 개방화장실 42.3m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,42.3,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 개방화장실 42.3m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=개방화장실(42.3m); POI=공중화장실(41.8m),35.1282100,128.9430000,,,,,,,public_toilet:1655,3003,,public_toilet:1655,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,개방화장실,42.3,MATCH_STRONG,공중화장실,41.8
facility:2941,facility,2941,강서구,명지공원1(운동장),TOILET,KEEP,유지,CHECK,KAKAO 근거 명지동근린공원 개방화장실 74.7m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,74.7,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 명지동근린공원 개방화장실 74.7m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=명지동근린공원 개방화장실(74.7m); POI=명지공원(22.2m),35.0876600,128.9067000,,,,,,,public_toilet:1561,2941,,public_toilet:1561,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,명지동근린공원 개방화장실,74.7,MATCH_STRONG,명지공원,22.2
facility:2928,facility,2928,강서구,봉화산등산로,TOILET,KEEP,유지,CHECK,POI 근거 봉화산 81.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,POI,81.8,[지도/POI 1차판정] 카카오 지도에서 상위 시설/공원 근거리 확인 / [좌표품질:CHECK] POI 근거 봉화산 81.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=봉화산(81.1m); POI=봉화산(81.8m),35.1207300,128.8715000,,,,,,,public_toilet:1541,2928,,public_toilet:1541,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_WEAK,봉화산,81.1,MATCH_MEDIUM,봉화산,81.8
facility:2898,facility,2898,강서구,신호공원,TOILET,KEEP,유지,CHECK,KAKAO 근거 신호공원 공중화장실 171.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,KAKAO,171.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] KAKAO 근거 신호공원 공중화장실 171.8m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=신호공원 공중화장실(171.8m); POI=신호관광호입구(30.1m),35.0817800,128.8727000,,,,,,,public_toilet:1497,2898,,public_toilet:1497,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_WEAK,신호공원 공중화장실,171.8,MATCH_STRONG,신호관광호입구,30.1
facility:2906,facility,2906,강서구,신호솔밭공원,TOILET,KEEP,유지,CHECK,POI 근거 애니원웍스 45.7m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,45.7,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 애니원웍스 45.7m: 좌표는 근처지만 입구/정확 위치 확인 필요 / POI=애니원웍스(45.7m),35.0806500,128.8755000,,,,,,,public_toilet:1514,2906,,public_toilet:1514,2026-04-27T16:09:24.750772+00:00,POI_ONLY_CATEGORY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,애니원웍스,45.7
facility:2886,facility,2886,강서구,정거마을,TOILET,KEEP,유지,CHECK,POI 근거 정거마을 46.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,46.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 정거마을 46.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=정거마을문화거리(38.3m); POI=정거마을(46.6m),35.0690100,128.8516000,,,,,,,public_toilet:1477,2886,,public_toilet:1477,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,정거마을문화거리,38.3,MATCH_MEDIUM,정거마을,46.6
facility:2924,facility,2924,강서구,화동공원,TOILET,KEEP,유지,CHECK,POI 근거 화동공원 71.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,71.6,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 화동공원 71.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=화동공원(30.0m); POI=화동공원(71.6m),35.1118800,128.8863000,,,,,,,public_toilet:1536,2924,,public_toilet:1536,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,화동공원,30.0,MATCH_STRONG,화동공원,71.6
facility:2879,facility,2879,강서구,화전공원,TOILET,KEEP,유지,CHECK,KAKAO 근거 화전공원 공중화장실 50.6m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,50.6,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 화전공원 공중화장실 50.6m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=화전공원 공중화장실(50.6m); POI=화전공원(47.1m),35.1058200,128.8796000,,,,,,,public_toilet:1464,2879,,public_toilet:1464,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_STRONG,화전공원 공중화장실,50.6,MATCH_STRONG,화전공원,47.1
facility:2932,facility,2932,강서구,희망공원,TOILET,KEEP,유지,CHECK,POI 근거 희망공원 78.1m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,78.1,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:CHECK] POI 근거 희망공원 78.1m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=희망공원(43.7m); POI=희망공원(78.1m),35.0924000,128.8533000,,,,,,,public_toilet:1549,2932,,public_toilet:1549,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,희망공원,43.7,MATCH_STRONG,희망공원,78.1
facility:105,facility,105,강서구,거가대교 홍보전시관,TOURIST_SPOT,KEEP,유지,CHECK,POI 근거 거가대교홍보전시관 48.1m: 좌표는 근처지만 입구/정확 위치 확인 필요,POI,48.1,[지도/POI 1차판정] POI 근거리 확인 / [좌표품질:CHECK] POI 근거 거가대교홍보전시관 48.1m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=거가대교 홍보전시관(316.1m); POI=거가대교홍보전시관(48.1m),35.0229443,128.8101226,,,,,,,tourist_spot:161,105,,tourist_spot:161,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_WEAK,거가대교 홍보전시관,316.1,MATCH_STRONG,거가대교홍보전시관,48.1
facility:1377,facility,1377,강서구,소양무지개동산,WELFARE,KEEP,유지,CHECK,KAKAO 근거 소양무지개동산 46.8m: 좌표는 근처지만 입구/정확 위치 확인 필요,KAKAO,46.8,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:CHECK] KAKAO 근거 소양무지개동산 46.8m: 좌표는 근처지만 입구/정확 위치 확인 필요 / 카카오=소양무지개동산(46.8m); POI=소양무지개동산(51.8m),35.0425508,128.8308921,,,,,,,barrier_free_facility:9825,1377,,barrier_free_facility:9825,2026-04-27T16:09:24.750772+00:00,KEEP,KAKAO,KAKAO_STRONG,소양무지개동산,46.8,MATCH_STRONG,소양무지개동산,51.8
facility:2996,facility,2996,강서구,낙동강관리본부 대저생태공원 7,TOILET,REMOVE,제거,BAD,제거 후보라 좌표 보정 대상에서 제외,,,[지도/POI 1차판정] 지도/POI 근거 약함 / [좌표품질:BAD] 제거 후보라 좌표 보정 대상에서 제외 / POI=공중화장실(259.1m),35.2126780,128.9895180,,,,,,,public_toilet:1644,2996,,public_toilet:1644,2026-04-27T16:09:24.750772+00:00,REMOVE_REVIEW,POI,KAKAO_NO_RESULT,,,NEARBY_ONLY,공중화장실,259.1
facility:3010,facility,3010,강서구,녹산고향동산2(배수펌프장),TOILET,REVIEW,보류,BAD,POI 근거 녹산고향동산 156.5m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요,POI,156.5,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:BAD] POI 근거 녹산고향동산 156.5m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요 / 카카오=녹산고향동산 기념관(178.6m); POI=녹산고향동산(156.5m),35.1562200,128.8868000,,,,,,,public_toilet:1664,3010,,public_toilet:1664,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,녹산고향동산 기념관,178.6,MATCH_WEAK,녹산고향동산,156.5
facility:2974,facility,2974,강서구,명지오션시티 남쪽,TOILET,REVIEW,보류,BAD,POI 근거 오션초등학교(버스정류장) 133.2m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요,POI,133.2,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:BAD] POI 근거 오션초등학교(버스정류장) 133.2m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요 / POI=오션초등학교(버스정류장)(133.2m),35.0791785,128.9078068,,,,,,,public_toilet:1608,2974,,public_toilet:1608,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,오션초등학교(버스정류장),133.2
facility:3000,facility,3000,강서구,삼성자동차동문(북),TOILET,REVIEW,보류,BAD,KAKAO 근거 공중화장실 247.0m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요,KAKAO,247.0,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:BAD] KAKAO 근거 공중화장실 247.0m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요 / 카카오=공중화장실(247.0m); POI=공중화장실(248.2m),35.0925000,128.8875000,,,,,,,public_toilet:1650,3000,,public_toilet:1650,2026-04-27T16:09:24.750772+00:00,MANUAL_REVIEW,POI,KAKAO_WEAK,공중화장실,247.0,MATCH_WEAK,공중화장실,248.2
facility:2945,facility,2945,강서구,항월마을,TOILET,REVIEW,보류,BAD,POI 근거 항월마을회관입구 185.9m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요,POI,185.9,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:BAD] POI 근거 항월마을회관입구 185.9m: 원본 좌표와 지도 근거가 멀어 위치 보정 필요 / 카카오=항월마을회관(198.2m); POI=항월마을회관입구(185.9m),35.0734700,128.8380000,,,,,,,public_toilet:1565,2945,,public_toilet:1565,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_MEDIUM,항월마을회관,198.2,MATCH_WEAK,항월마을회관입구,185.9
facility:23,facility,23,강서구,부산강서문화원,TOURIST_SPOT,REVIEW,보류,CHECK,POI 근거 부산강서문화원 99.3m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요,POI,99.3,[지도/POI 1차판정] 지도 근거는 있으나 이름/분류/거리 확인 필요 / [좌표품질:CHECK] POI 근거 부산강서문화원 99.3m: 공원/시장/관광지 등 영역형 시설이라 대표 접근점 확인 필요 / 카카오=부산강서문화원(236.8m); POI=부산강서문화원(99.3m),35.2113235,128.9805054,,,,,,,tourist_spot:24,23,,tourist_spot:24,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_WEAK,부산강서문화원,236.8,MATCH_MEDIUM,부산강서문화원,99.3
facility:2991,facility,2991,강서구,낙동강관리본부 대저생태공원 4,TOILET,REVIEW,보류,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 174.1m,POI,174.1,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 174.1m / POI=공중화장실(174.1m),35.2043870,128.9801060,,,,,,,public_toilet:1633,2991,,public_toilet:1633,2026-04-27T16:09:24.750772+00:00,MANUAL_REVIEW,POI,KAKAO_NO_RESULT,,,MATCH_WEAK,공중화장실,174.1
facility:2905,facility,2905,강서구,낙동강관리본부 대저생태공원 6,TOILET,REVIEW,보류,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 145.5m,POI,145.5,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 145.5m / POI=공중화장실(145.5m),35.1980380,128.9693460,,,,,,,public_toilet:1511,2905,,public_toilet:1511,2026-04-27T16:09:24.750772+00:00,MANUAL_REVIEW,POI,KAKAO_NO_RESULT,,,MATCH_WEAK,공중화장실,145.5
facility:2921,facility,2921,강서구,낙동강관리본부 맥도생태공원 3,TOILET,REVIEW,보류,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 128.9m,POI,128.9,[지도/POI 1차판정] 화장실은 지도명만으로 실재/개방 여부 확정 어려움 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 128.9m / POI=공중화장실(128.9m),35.1509920,128.9564250,,,,,,,public_toilet:1533,2921,,public_toilet:1533,2026-04-27T16:09:24.750772+00:00,MANUAL_REVIEW,POI,KAKAO_NO_RESULT,,,MATCH_WEAK,공중화장실,128.9
