key,targetType,targetId,districtGu,name,category,status,statusLabel,coordinateQuality,coordinateQualityReason,coordinateEvidenceSource,coordinateEvidenceDistanceM,note,lat,lng,fixedLat,fixedLng,fixedSource,fixedSourceUrl,kakaoUrlX,kakaoUrlY,sourceKey,placeId,ufid,sourceId,updatedAt,evidenceAction,evidencePrimarySource,kakaoStatus,kakaoPlaceName,kakaoDistanceM,poiStatus,poiName,poiDistanceM
facility:2984,facility,2984,강서구,강동보건지소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강동보건지소입구 22.1m,POI,22.1,"[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강동보건지소입구 22.1m / 카카오=무더위,한파쉼터 강동보건지소(23.7m); POI=강동보건지소입구(22.1m)",35.2163500,128.9375000,,,,,,,public_toilet:1624,2984,,public_toilet:1624,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,"무더위,한파쉼터 강동보건지소",23.7,MATCH_STRONG,강동보건지소입구,22.1
facility:2964,facility,2964,강서구,강동파출소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강동파출소 4.8m,POI,4.8,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강동파출소 4.8m / 카카오=강동파출소(10.2m); POI=강동파출소(4.8m),35.2162300,128.9367000,,,,,,,public_toilet:1594,2964,,public_toilet:1594,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,강동파출소,10.2,MATCH_STRONG,강동파출소,4.8
facility:2911,facility,2911,강서구,강서구보훈복지회관,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 26.4m,POI,26.4,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 26.4m / 카카오=강서구보훈복지회관(26.3m); POI=공중화장실(26.4m),35.2144600,128.9352000,,,,,,,public_toilet:1520,2911,,public_toilet:1520,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,강서구보훈복지회관,26.3,MATCH_STRONG,공중화장실,26.4
facility:3012,facility,3012,강서구,강서구여성센터,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 부산강서새일센터 24.0m,POI,24.0,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 부산강서새일센터 24.0m / 카카오=강서구여성센터(42.1m); POI=부산강서새일센터(24.0m),35.2125400,128.9807000,,,,,,,public_toilet:1667,3012,,public_toilet:1667,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,강서구여성센터,42.1,MATCH_STRONG,부산강서새일센터,24.0
facility:2912,facility,2912,강서구,강서구청,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서구청 37.2m,POI,37.2,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서구청 37.2m / 카카오=강서구청 주차장(9.9m); POI=강서구청(37.2m),35.2125300,128.9806000,,,,,,,public_toilet:1521,2912,,public_toilet:1521,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,강서구청 주차장,9.9,MATCH_STRONG,강서구청,37.2
facility:2953,facility,2953,강서구,강서구청 별관 문화원,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서문화원 31.0m,POI,31.0,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서문화원 31.0m / 카카오=강서구청 주차장(1.3m); POI=강서문화원(31.0m),35.2124900,128.9807000,,,,,,,public_toilet:1575,2953,,public_toilet:1575,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,강서구청 주차장,1.3,MATCH_STRONG,강서문화원,31.0
facility:2956,facility,2956,강서구,강서기적의도서관,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; KAKAO 근거 명지동근린공원 개방화장실 82.1m,KAKAO,82.1,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; KAKAO 근거 명지동근린공원 개방화장실 82.1m / 카카오=명지동근린공원 개방화장실(82.1m); POI=강서기적의도서관(240.0m),35.0877400,128.9066000,,,,,,,public_toilet:1583,2956,,public_toilet:1583,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,명지동근린공원 개방화장실,82.1,MATCH_WEAK,강서기적의도서관,240.0
facility:3009,facility,3009,강서구,강서노인종합복지관 화장실,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 19.7m,POI,19.7,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 19.7m / 카카오=사회복지법인로사리오카리타스 강서노인종합복지관(16.5m); POI=공중화장실(19.7m),35.2072780,128.9732970,,,,,,,public_toilet:1663,3009,,public_toilet:1663,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,사회복지법인로사리오카리타스 강서노인종합복지관,16.5,MATCH_STRONG,공중화장실,19.7
facility:2929,facility,2929,강서구,강서브라이트센터,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서브라이트센터 26.9m,POI,26.9,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서브라이트센터 26.9m / 카카오=강서브라이트센터(46.5m); POI=강서브라이트센터(26.9m),35.1804100,128.9572000,,,,,,,public_toilet:1542,2929,,public_toilet:1542,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,강서브라이트센터,46.5,MATCH_STRONG,강서브라이트센터,26.9
facility:3014,facility,3014,강서구,강서체육공원 보조경기장1층,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서체육공원 25.9m,POI,25.9,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서체육공원 25.9m / 카카오=강서체육공원 보조체육관(20.9m); POI=강서체육공원(25.9m),35.2107911,128.9724093,,,,,,,public_toilet:1669,3014,,public_toilet:1669,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,강서체육공원 보조체육관,20.9,MATCH_STRONG,강서체육공원,25.9
facility:2950,facility,2950,강서구,강서체육공원 보조경기장2층,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서체육공원 25.9m,POI,25.9,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서체육공원 25.9m / 카카오=강서체육공원 보조체육관(20.9m); POI=강서체육공원(25.9m),35.2107911,128.9724093,,,,,,,public_toilet:1571,2950,,public_toilet:1571,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_STRONG,강서체육공원 보조체육관,20.9,MATCH_STRONG,강서체육공원,25.9
facility:2961,facility,2961,강서구,강서체육공원 야외화장실,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서체육공원실내체육관 32.9m,POI,32.9,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 강서체육공원실내체육관 32.9m / 카카오=부산강서실내체육관(29.1m); POI=강서체육공원실내체육관(32.9m),35.2098838,128.9723414,,,,,,,public_toilet:1589,2961,,public_toilet:1589,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,부산강서실내체육관,29.1,MATCH_MEDIUM,강서체육공원실내체육관,32.9
facility:2995,facility,2995,강서구,강서체육공원야외화장실양궁장,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 162.8m,POI,162.8,[지도/POI 1차판정] 카카오 지도에서 상위 시설/공원 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 162.8m / 카카오=강서체육공원(66.2m); POI=공중화장실(162.8m),35.2098658,128.9710414,,,,,,,public_toilet:1639,2995,,public_toilet:1639,2026-04-27T16:09:24.750772+00:00,MANUAL_REVIEW,POI,KAKAO_WEAK,강서체육공원,66.2,MATCH_WEAK,공중화장실,162.8
facility:2913,facility,2913,강서구,강서체육공원야외화장실테니스장,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 288.5m,POI,288.5,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 288.5m / 카카오=강서체육공원 축구장(43.4m); POI=공중화장실(288.5m),35.2089002,128.9703030,,,,,,,public_toilet:1522,2913,,public_toilet:1522,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,강서체육공원 축구장,43.4,MATCH_WEAK,공중화장실,288.5
facility:2970,facility,2970,강서구,공항파출소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공항파출소 16.0m,POI,16.0,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공항파출소 16.0m / 카카오=공항파출소(8.5m); POI=공항파출소(16.0m),35.1811600,128.9542000,,,,,,,public_toilet:1602,2970,,public_toilet:1602,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,공항파출소,8.5,MATCH_STRONG,공항파출소,16.0
facility:2980,facility,2980,강서구,구랑천 체육시설,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 6.7m,POI,6.7,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 6.7m / POI=공중화장실(6.7m),35.1340900,128.8607000,,,,,,,public_toilet:1618,2980,,public_toilet:1618,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_STRONG,공중화장실,6.7
facility:2988,facility,2988,강서구,국회부산도서관 화장실,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 1.9m,POI,1.9,[지도/POI 1차판정] 카카오 지도 근거 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 1.9m / 카카오=국회부산도서관(7.6m); POI=공중화장실(1.9m),35.1035300,128.9044000,,,,,,,public_toilet:1630,2988,,public_toilet:1630,2026-04-27T16:09:24.750772+00:00,RENAME_REVIEW,KAKAO,KAKAO_MEDIUM,국회부산도서관,7.6,MATCH_STRONG,공중화장실,1.9
facility:2985,facility,2985,강서구,낙동강관리본부 맥도생태공원 2,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 52.2m,POI,52.2,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 52.2m / POI=공중화장실(52.2m),35.1511200,128.9545630,,,,,,,public_toilet:1626,2985,,public_toilet:1626,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,52.2
facility:2887,facility,2887,강서구,낙동강관리본부 맥도생태공원 4,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 56.1m,POI,56.1,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 56.1m / POI=공중화장실(56.1m),35.1499650,128.9548640,,,,,,,public_toilet:1478,2887,,public_toilet:1478,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,56.1
facility:2916,facility,2916,강서구,낙동강관리본부 맥도생태공원 5,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 34.4m,POI,34.4,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 34.4m / POI=공중화장실(34.4m),35.1477290,128.9539410,,,,,,,public_toilet:1527,2916,,public_toilet:1527,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,34.4
facility:2954,facility,2954,강서구,낙동강관리본부 맥도생태공원 6,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 141.9m,POI,141.9,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 공중화장실 141.9m / POI=공중화장실(141.9m),35.1121560,128.9337630,,,,,,,public_toilet:1577,2954,,public_toilet:1577,2026-04-27T16:09:24.750772+00:00,POI_ONLY_RECHECK,POI,KAKAO_NO_RESULT,,,MATCH_MEDIUM,공중화장실,141.9
facility:2936,facility,2936,강서구,낙동종합사회복지관,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 낙동종합사회복지관 5.4m,POI,5.4,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 낙동종합사회복지관 5.4m / 카카오=낙동종합사회복지관(11.8m); POI=낙동종합사회복지관(5.4m),35.1198400,128.9028000,,,,,,,public_toilet:1555,2936,,public_toilet:1555,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,낙동종합사회복지관,11.8,MATCH_STRONG,낙동종합사회복지관,5.4
facility:2933,facility,2933,강서구,녹산동행정복지센터,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 녹산동행정복지센터 16.1m,POI,16.1,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 녹산동행정복지센터 16.1m / 카카오=녹산동행정복지센터(19.7m); POI=녹산동행정복지센터(16.1m),35.1536800,128.8838000,,,,,,,public_toilet:1550,2933,,public_toilet:1550,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,녹산동행정복지센터,19.7,MATCH_STRONG,녹산동행정복지센터,16.1
facility:2925,facility,2925,강서구,녹산파출소,TOILET,KEEP,유지,INTERNAL,건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 녹산파출소 9.3m,POI,9.3,[지도/POI 1차판정] 공중화장실/시설 POI 근거리 확인 / [좌표품질:INTERNAL] 건물/시설 내부 편의시설이라 지도 좌표만으로 접근 가능한 입구를 확정할 수 없음; POI 근거 녹산파출소 9.3m / 카카오=녹산파출소(8.4m); POI=녹산파출소(9.3m),35.1127400,128.8862000,,,,,,,public_toilet:1537,2925,,public_toilet:1537,2026-04-27T16:09:24.750772+00:00,CATEGORY_REVIEW,KAKAO,KAKAO_STRONG,녹산파출소,8.4,MATCH_STRONG,녹산파출소,9.3
